time,line_id,line_name,station_id,station_name,inflow_30m,outflow_30m,crowding,congestion,weather,temperature,online_vehicle,total_vehicle,headway,is_peak
2024-04-07 13:17:00,31f975ac1fa38166b5ca3eb552503516,206路,cf1b2effc271a229633de5945d3c54b4,城六校（乌江校区）,46,26,0.763,0.685,多云,13.3,10,14,8.1,1
2024-04-07 13:17:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,16,7,0.331,0.992,小雨,23.6,5,8,22.3,0
2024-04-07 13:17:00,21c4fd80af0c3078a9bd828c0a66a048,202路,566b03152a15562132d0e21811e08915,中天广场,8,3,0.371,0.944,小雨,26.4,13,19,25.5,0
2024-04-07 13:17:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,21005f637bb21f043583d75ba127a3c2,兴华花园,29,18,0.545,0.598,晴,18.5,11,14,10.6,1
2024-04-07 13:18:00,0579abf0fa4403b90a190dbaea38636c,127路,e59bc529c71f917f694d120f2061d05b,中心医院,220,50,0.787,0.509,阴,23.6,14,19,9.2,1
2024-04-07 13:18:00,c2b333726a91ce0fb6190c8e428177d5,101路,4847a31e8e4b56724a442bed9b002c43,森林公园,120,72,0.719,0.532,多云,31.5,15,19,13.0,0
2024-04-07 13:18:00,0579abf0fa4403b90a190dbaea38636c,127路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,29,8,0.651,0.618,小雨,12.7,15,19,9.3,1
2024-04-07 13:18:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,e8d1bd9015e579cc627fa1da18937c02,十五中,183,133,0.956,0.967,大雪,27.2,12,14,20.4,0
2024-04-07 13:18:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,95,56,0.964,0.787,晴,21.7,14,14,9.0,1
2024-04-07 13:18:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,22,7,0.685,0.678,晴,13.4,14,17,11.2,1
2024-04-07 13:18:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,72e69340d0d9f8445501e2557deceaf6,党校,48,23,0.788,0.515,阴,12.5,11,14,11.5,1
2024-04-07 13:18:00,14cb7122f64146b02a21c2c791af904d,102路,e59bc529c71f917f694d120f2061d05b,中心医院,238,115,0.858,0.462,阴,18.2,16,20,14.2,1
2024-04-07 13:18:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fab859ef347c3152b7c1b1c576d51220,人武部,39,10,0.899,0.738,小雨,21.3,19,19,11.1,1
2024-04-07 13:18:00,0579abf0fa4403b90a190dbaea38636c,127路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,156,91,0.871,0.927,雷阵雨,30.0,16,19,27.0,0
2024-04-07 13:19:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,37f9b6342afd28b250930f1365636352,四环明珠,17,6,0.571,0.707,小雨,14.0,6,8,11.3,1
2024-04-07 13:19:00,21c4fd80af0c3078a9bd828c0a66a048,202路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,64,12,0.633,0.647,多云,18.6,14,19,10.5,1
2024-04-07 13:19:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fab859ef347c3152b7c1b1c576d51220,人武部,8,3,0.388,0.994,小雨,33.7,14,22,32.4,0
2024-04-07 13:19:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,83da1c91a60b0425615225a81a7a2266,水务局,69,29,0.843,0.651,阴,34.4,14,14,9.7,1
2024-04-07 13:19:00,31f975ac1fa38166b5ca3eb552503516,206路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,135,100,0.874,0.922,大雨,11.9,12,14,22.2,0
2024-04-07 13:19:00,31f975ac1fa38166b5ca3eb552503516,206路,36732c5dac7ae2d281967a6544f8eff1,洗墨路口,37,13,0.592,0.65,小雨,12.1,11,14,10.0,1
2024-04-07 13:19:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,f7aeb848e101cfa4978d9503f33fd943,图书馆,89,70,0.953,0.746,阴,31.0,17,17,9.9,1
2024-04-07 13:19:00,21c4fd80af0c3078a9bd828c0a66a048,202路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,153,68,1.0,0.572,多云,32.6,11,19,14.4,1
2024-04-07 13:20:00,21c4fd80af0c3078a9bd828c0a66a048,202路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,51,27,0.767,0.637,阴,15.9,14,19,8.1,1
2024-04-07 13:20:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,ab7d34b4451981c825686277f734aa4b,万达停车场,17,8,0.393,0.972,阴,20.0,11,14,33.6,0
2024-04-07 13:20:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,148,32,0.748,0.408,小雨,25.1,11,17,11.3,0
2024-04-07 13:20:00,31f975ac1fa38166b5ca3eb552503516,206路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,38,21,0.945,0.787,多云,11.4,14,14,11.6,1
2024-04-07 13:20:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,abb796ab1c56bf68b73a41b1e8721022,新大兴,34,21,0.767,0.534,阴,11.8,11,14,11.1,1
2024-04-07 13:20:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,252,176,0.938,0.978,雷阵雨,20.2,8,8,28.5,0
2024-04-07 13:20:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,54,38,0.767,0.567,晴,31.7,12,14,8.5,1
2024-04-07 13:20:00,0579abf0fa4403b90a190dbaea38636c,127路,e59f1cf49d1626952b32daee51040d78,杨树新村菜市场,79,29,0.897,0.766,小雨,18.9,19,19,9.9,1
2024-04-07 13:20:00,d288657336e08c8f69db3df62d8f24c1,107B路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,43,28,0.966,0.778,晴,29.9,9,9,10.1,1
2024-04-07 13:20:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,52,15,0.942,0.662,小雨,15.1,14,14,11.8,1
2024-04-07 13:20:00,0579abf0fa4403b90a190dbaea38636c,127路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,16,5,0.565,0.743,多云,17.0,14,19,9.6,1
2024-04-07 13:20:00,0579abf0fa4403b90a190dbaea38636c,127路,72e69340d0d9f8445501e2557deceaf6,党校,59,19,0.911,0.779,多云,13.2,19,19,9.3,1
2024-04-07 13:21:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,4847a31e8e4b56724a442bed9b002c43,森林公园,120,51,0.857,0.5,阴,19.5,12,17,9.5,0
2024-04-07 13:21:00,0579abf0fa4403b90a190dbaea38636c,127路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,102,45,0.985,0.66,小雨,21.4,19,19,11.7,1
2024-04-07 13:21:00,2784f60394214283364aa4321717a939,104路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,37,21,0.866,0.668,小雨,24.8,10,14,9.5,1
2024-04-07 13:21:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,c32bcb4645490e5d7200359302437cd3,实验中学,45,13,0.732,0.681,多云,15.7,13,17,10.1,1
2024-04-07 13:21:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,fab859ef347c3152b7c1b1c576d51220,人武部,70,42,0.918,0.62,晴,28.4,17,17,11.1,1
2024-04-07 13:21:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,33,20,0.75,0.703,小雨,12.4,11,14,11.3,1
2024-04-07 13:21:00,21c4fd80af0c3078a9bd828c0a66a048,202路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,25,13,0.804,0.729,多云,30.7,15,19,10.3,1
2024-04-07 13:21:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e59bc529c71f917f694d120f2061d05b,中心医院,10,4,0.588,0.999,小雨,14.0,6,8,31.0,0
2024-04-07 13:21:00,31f975ac1fa38166b5ca3eb552503516,206路,67e9fe2aa29b3d134d94f485d0de324a,三机关,74,37,0.768,0.629,阴,31.5,14,14,10.4,1
2024-04-07 13:21:00,d288657336e08c8f69db3df62d8f24c1,107B路,77e5c0b74c44c9c243d16961e8a5cbda,大修厂,59,22,0.611,0.609,阴,16.9,7,9,11.9,1
2024-04-07 13:21:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,35,23,0.896,0.749,多云,34.8,17,17,12.0,1
2024-04-07 13:21:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,25,6,0.621,0.607,晴,12.6,10,14,10.6,1
2024-04-07 13:21:00,31f975ac1fa38166b5ca3eb552503516,206路,83da1c91a60b0425615225a81a7a2266,水务局,123,45,0.718,0.572,阴,13.5,9,14,14.7,0
2024-04-07 13:21:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,23,5,0.544,0.567,多云,25.5,11,14,11.3,1
2024-04-07 13:21:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,45,16,0.61,0.561,阴,9.4,10,14,10.2,1
2024-04-07 13:21:00,d288657336e08c8f69db3df62d8f24c1,107B路,f58fe448b66fd52a6b7a091f09054ebf,杨家花园,88,47,0.853,0.404,多云,22.7,6,9,13.5,0
2024-04-07 13:22:00,21c4fd80af0c3078a9bd828c0a66a048,202路,97829a59879c4da2fd4d3497526a7c7a,人武部,122,94,0.847,0.405,阴,12.3,11,19,13.9,1
2024-04-07 13:22:00,d288657336e08c8f69db3df62d8f24c1,107B路,e8d1bd9015e579cc627fa1da18937c02,十五中,74,16,0.811,0.713,小雨,25.7,9,9,11.5,1
2024-04-07 13:22:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,206,131,0.981,0.817,大雨,9.9,20,22,19.2,1
2024-04-07 13:22:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,17,10,0.719,0.517,小雨,12.6,14,17,8.2,1
2024-04-07 13:22:00,31f975ac1fa38166b5ca3eb552503516,206路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,19,11,0.774,0.68,小雨,6.4,11,14,10.6,1
2024-04-07 13:22:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fe24e7558457ffb3668f9b88e6746382,奥体中心,119,72,0.904,0.477,多云,31.7,15,22,14.4,1
2024-04-07 13:22:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,e1a0eff15de911bb71b27e7341073cd0,南门山（国美）,36,15,0.87,0.762,阴,9.8,17,17,11.5,1
2024-04-07 13:22:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,34,13,0.662,0.701,晴,26.8,11,14,11.3,1
2024-04-07 13:22:00,14cb7122f64146b02a21c2c791af904d,102路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,45,18,0.648,0.535,晴,24.7,15,20,11.7,1
2024-04-07 13:22:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,30,10,0.508,0.562,晴,31.9,6,8,9.2,1
2024-04-07 13:23:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,21005f637bb21f043583d75ba127a3c2,兴华花园,172,43,0.973,0.855,暴雨,26.2,13,14,17.2,1
2024-04-07 13:23:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,13,7,0.379,0.905,小雨,20.4,14,22,40.3,0
2024-04-07 13:23:00,31f975ac1fa38166b5ca3eb552503516,206路,4847a31e8e4b56724a442bed9b002c43,森林公园,125,50,0.855,0.943,雷阵雨,10.6,12,14,29.2,0
2024-04-07 13:23:00,14cb7122f64146b02a21c2c791af904d,102路,fe24e7558457ffb3668f9b88e6746382,奥体中心,103,75,0.904,0.648,晴,29.0,20,20,8.9,1
2024-04-07 13:23:00,31f975ac1fa38166b5ca3eb552503516,206路,77e5c0b74c44c9c243d16961e8a5cbda,大修厂,80,61,0.814,0.542,阴,28.9,9,14,13.9,1
2024-04-07 13:23:00,14cb7122f64146b02a21c2c791af904d,102路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,49,11,0.507,0.724,多云,34.3,17,20,8.5,1
2024-04-07 13:23:00,31f975ac1fa38166b5ca3eb552503516,206路,77e5c0b74c44c9c243d16961e8a5cbda,大修厂,53,14,0.569,0.658,小雨,29.8,11,14,9.5,1
2024-04-07 13:23:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,20,6,0.489,0.918,阴,31.1,15,22,24.6,0
2024-04-07 13:23:00,d288657336e08c8f69db3df62d8f24c1,107B路,8e9f6f74309c8bedf3d317aea394b851,朋乐路口,36,19,0.512,0.679,小雨,30.8,8,9,10.5,1
2024-04-07 13:24:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,39,28,0.58,0.522,小雨,26.0,10,14,9.2,1
2024-04-07 13:24:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,16,4,0.498,0.95,阴,6.5,10,14,37.1,0
2024-04-07 13:24:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,16,8,0.651,0.696,小雨,13.5,12,17,8.7,1
2024-04-07 13:24:00,31f975ac1fa38166b5ca3eb552503516,206路,051a82a74a8537f06128610f13bea5f4,群安路口,51,39,0.857,0.692,多云,20.1,14,14,10.3,1
2024-04-07 13:24:00,0579abf0fa4403b90a190dbaea38636c,127路,e1a0eff15de911bb71b27e7341073cd0,南门山（国美）,33,8,0.781,0.664,多云,12.6,16,19,8.8,1
2024-04-07 13:24:00,d288657336e08c8f69db3df62d8f24c1,107B路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,128,89,0.922,0.815,暴雨,14.9,7,9,27.0,1
2024-04-07 13:24:00,2784f60394214283364aa4321717a939,104路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,18,4,0.66,0.719,晴,22.8,11,14,8.1,1
2024-04-07 13:24:00,14cb7122f64146b02a21c2c791af904d,102路,67e9fe2aa29b3d134d94f485d0de324a,三机关,17,8,0.542,0.959,小雨,17.3,15,20,36.5,0
2024-04-07 13:24:00,2784f60394214283364aa4321717a939,104路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,25,10,0.794,0.526,小雨,23.2,11,14,9.8,1
2024-04-07 13:24:00,2784f60394214283364aa4321717a939,104路,f58fe448b66fd52a6b7a091f09054ebf,杨家花园,28,16,0.534,0.619,小雨,33.1,11,14,8.7,1
2024-04-07 13:24:00,d288657336e08c8f69db3df62d8f24c1,107B路,645a8797153929d233753577c0a2759f,洗墨路口,46,23,0.897,0.609,晴,17.9,9,9,8.8,1
2024-04-07 13:25:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e59bc529c71f917f694d120f2061d05b,中心医院,38,20,0.923,0.633,晴,22.1,8,8,8.4,1
2024-04-07 13:25:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fab859ef347c3152b7c1b1c576d51220,人武部,54,32,0.746,0.523,阴,19.0,16,19,11.7,1
2024-04-07 13:25:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,55,18,0.702,0.549,晴,18.7,17,22,8.7,1
2024-04-07 13:25:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,f7aeb848e101cfa4978d9503f33fd943,图书馆,228,91,1.0,0.96,大雪,13.9,19,22,25.0,1
2024-04-07 13:25:00,c2b333726a91ce0fb6190c8e428177d5,101路,97829a59879c4da2fd4d3497526a7c7a,人武部,26,16,0.67,0.541,晴,16.9,14,19,8.6,1
2024-04-07 13:25:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,97829a59879c4da2fd4d3497526a7c7a,人武部,117,41,0.93,0.58,小雨,20.8,11,17,8.1,0
2024-04-07 13:25:00,0579abf0fa4403b90a190dbaea38636c,127路,36732c5dac7ae2d281967a6544f8eff1,洗墨路口,23,12,0.71,0.5,阴,7.3,14,19,9.2,1
2024-04-07 13:25:00,2784f60394214283364aa4321717a939,104路,645a8797153929d233753577c0a2759f,洗墨路口,198,89,0.88,0.593,小雨,23.5,8,14,10.7,0
2024-04-07 13:25:00,0579abf0fa4403b90a190dbaea38636c,127路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,74,25,0.824,0.731,晴,34.3,19,19,8.7,1
2024-04-07 13:25:00,21c4fd80af0c3078a9bd828c0a66a048,202路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,41,31,0.832,0.705,小雨,7.5,14,19,11.7,1
2024-04-07 13:25:00,31f975ac1fa38166b5ca3eb552503516,206路,74b4ed846dccb4a0966a1a7dea8cf2c8,电信局,57,19,0.835,0.744,阴,12.2,14,14,8.5,1
2024-04-07 13:25:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,f7aeb848e101cfa4978d9503f33fd943,图书馆,28,11,0.795,0.527,阴,8.5,18,22,10.2,1
2024-04-07 13:26:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,36732c5dac7ae2d281967a6544f8eff1,洗墨路口,43,32,0.731,0.648,晴,27.7,11,14,8.1,1
2024-04-07 13:26:00,31f975ac1fa38166b5ca3eb552503516,206路,72e69340d0d9f8445501e2557deceaf6,党校,96,45,0.863,0.588,晴,13.5,11,14,10.6,1
2024-04-07 13:26:00,0579abf0fa4403b90a190dbaea38636c,127路,ab7d34b4451981c825686277f734aa4b,万达停车场,71,28,0.937,0.624,阴,12.8,19,19,9.9,1
2024-04-07 13:26:00,21c4fd80af0c3078a9bd828c0a66a048,202路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,71,23,0.694,0.669,晴,21.4,16,19,9.5,1
2024-04-07 13:26:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,abb796ab1c56bf68b73a41b1e8721022,新大兴,5,2,0.545,0.957,晴,31.9,10,14,33.6,0
2024-04-07 13:26:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,36732c5dac7ae2d281967a6544f8eff1,洗墨路口,16,10,0.566,0.651,晴,34.2,11,14,9.5,1
2024-04-07 13:26:00,d288657336e08c8f69db3df62d8f24c1,107B路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,110,52,0.978,0.869,大雨,24.1,8,9,25.2,0
2024-04-07 13:26:00,14cb7122f64146b02a21c2c791af904d,102路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,136,65,0.89,0.869,暴雨,32.2,17,20,16.3,0
2024-04-07 13:26:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,7590b83cb4649b9bc208d2b94c5cd349,邮政局,44,18,0.683,0.664,晴,20.0,12,14,10.5,1
2024-04-07 13:26:00,14cb7122f64146b02a21c2c791af904d,102路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,143,76,0.812,0.581,阴,33.6,16,20,15.0,0
2024-04-07 13:26:00,2784f60394214283364aa4321717a939,104路,91272eda9927c4862979e668d0295d1f,协信花园,163,127,0.78,0.579,多云,34.0,9,14,12.6,0
2024-04-07 13:27:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,16f2fe2ff2b9cfc296f58e44ff01bb00,金帝服装厂,40,21,0.831,0.625,阴,27.8,14,14,10.8,1
2024-04-07 13:27:00,31f975ac1fa38166b5ca3eb552503516,206路,16f2fe2ff2b9cfc296f58e44ff01bb00,金帝服装厂,157,90,0.996,0.958,大雪,8.7,12,14,20.7,0
2024-04-07 13:27:00,14cb7122f64146b02a21c2c791af904d,102路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,31,13,0.801,0.796,多云,10.7,20,20,10.6,1
2024-04-07 13:27:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,14,10,0.513,0.988,阴,6.3,10,17,36.9,0
2024-04-07 13:27:00,14cb7122f64146b02a21c2c791af904d,102路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,21,13,0.768,0.52,晴,29.1,14,20,8.9,1
2024-04-07 13:27:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fe24e7558457ffb3668f9b88e6746382,奥体中心,322,221,0.989,0.843,雷阵雨,19.4,19,22,28.0,0
2024-04-07 13:27:00,14cb7122f64146b02a21c2c791af904d,102路,e65b76b55f4e5eaa894486edf90a6878,森林公园,79,41,0.889,0.62,小雨,8.9,20,20,8.2,1
2024-04-07 13:27:00,2784f60394214283364aa4321717a939,104路,ab7d34b4451981c825686277f734aa4b,万达停车场,30,18,0.568,0.506,多云,22.8,11,14,10.1,1
2024-04-07 13:28:00,2784f60394214283364aa4321717a939,104路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,110,85,0.945,0.962,大雨,19.6,13,14,26.0,0
2024-04-07 13:28:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,59,12,0.616,0.539,小雨,8.3,10,14,10.7,1
2024-04-07 13:28:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,56,32,0.66,0.723,阴,31.0,10,14,11.1,1
2024-04-07 13:28:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,f7aeb848e101cfa4978d9503f33fd943,图书馆,15,6,0.534,0.942,多云,23.0,17,22,39.6,0
2024-04-07 13:28:00,14cb7122f64146b02a21c2c791af904d,102路,e59f1cf49d1626952b32daee51040d78,杨树新村菜市场,176,80,0.941,0.877,大雨,25.9,18,20,22.1,0
2024-04-07 13:28:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,94,24,0.905,0.457,小雨,17.5,11,14,11.8,1
2024-04-07 13:28:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,148,88,0.933,0.48,阴,8.9,11,14,12.8,1
2024-04-07 13:28:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,71,38,0.858,0.759,多云,29.3,8,8,11.9,1
2024-04-07 13:28:00,31f975ac1fa38166b5ca3eb552503516,206路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,96,63,0.928,0.911,雷阵雨,11.4,12,14,16.0,1
2024-04-07 13:29:00,2784f60394214283364aa4321717a939,104路,37f9b6342afd28b250930f1365636352,四环明珠,159,122,0.91,0.412,阴,8.4,11,14,13.6,0
2024-04-07 13:29:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,37f9b6342afd28b250930f1365636352,四环明珠,48,31,0.883,0.744,小雨,5.3,14,14,9.1,1
2024-04-07 13:29:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,f7aeb848e101cfa4978d9503f33fd943,图书馆,45,14,0.971,0.606,多云,13.4,14,14,11.8,1
2024-04-07 13:29:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,34,21,0.72,0.507,小雨,20.6,6,8,11.6,1
2024-04-07 13:29:00,2784f60394214283364aa4321717a939,104路,eaa33713ea5567ae15d489abd052d999,公安局,35,24,0.949,0.623,阴,17.5,14,14,10.7,1
2024-04-07 13:29:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,34a208df009da83091ee5c7786f9a127,十八中,35,27,0.93,0.67,阴,20.9,14,14,10.5,1
2024-04-07 13:30:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,19,4,0.538,0.959,晴,31.6,8,14,38.2,0
2024-04-07 13:30:00,21c4fd80af0c3078a9bd828c0a66a048,202路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,363,221,0.944,0.816,暴雨,31.6,17,19,26.4,1
2024-04-07 13:30:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,72e69340d0d9f8445501e2557deceaf6,党校,120,55,0.823,0.479,阴,22.2,11,17,10.2,1
2024-04-07 13:30:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,37f9b6342afd28b250930f1365636352,四环明珠,11,5,0.598,0.925,晴,7.0,11,14,35.3,0
2024-04-07 13:30:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,12,4,0.392,0.992,多云,23.8,14,22,38.5,0
2024-04-07 13:30:00,31f975ac1fa38166b5ca3eb552503516,206路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,42,19,0.836,0.679,晴,25.0,14,14,8.7,1
2024-04-07 13:30:00,21c4fd80af0c3078a9bd828c0a66a048,202路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,289,224,0.921,0.886,雷阵雨,33.5,17,19,23.9,0
2024-04-07 13:30:00,c2b333726a91ce0fb6190c8e428177d5,101路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,130,79,0.936,0.879,雷阵雨,16.8,15,19,18.2,1
2024-04-07 13:30:00,d288657336e08c8f69db3df62d8f24c1,107B路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,69,48,0.738,0.575,多云,19.5,7,9,9.1,1
2024-04-07 13:30:00,31f975ac1fa38166b5ca3eb552503516,206路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,37,26,0.77,0.636,多云,18.2,10,14,10.8,1
2024-04-07 13:31:00,c2b333726a91ce0fb6190c8e428177d5,101路,21005f637bb21f043583d75ba127a3c2,兴华花园,18,5,0.522,0.694,小雨,8.7,13,19,10.9,1
2024-04-07 13:31:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,40,9,0.629,0.656,阴,13.3,11,14,11.2,1
2024-04-07 13:31:00,2784f60394214283364aa4321717a939,104路,67e9fe2aa29b3d134d94f485d0de324a,三机关,40,29,0.789,0.759,阴,26.9,14,14,9.4,1
2024-04-07 13:31:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,47,32,0.701,0.749,阴,6.2,6,8,11.0,1
2024-04-07 13:31:00,21c4fd80af0c3078a9bd828c0a66a048,202路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,172,118,0.982,0.524,阴,13.2,15,19,10.0,0
2024-04-07 13:31:00,d288657336e08c8f69db3df62d8f24c1,107B路,4847a31e8e4b56724a442bed9b002c43,森林公园,36,25,0.507,0.567,阴,29.3,7,9,9.8,1
2024-04-07 13:31:00,21c4fd80af0c3078a9bd828c0a66a048,202路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,34,24,0.895,0.615,小雨,15.6,19,19,11.1,1
2024-04-07 13:31:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,66,25,0.966,0.706,阴,16.7,8,8,11.8,1
